Timestamp,Username,VideoID,Comment,Date
2024-07-22T00:12:13Z,@frantzmortimer8991,V_I7gRpwTBc,"Kamala is honored for being honored to be honored that Joe Biden honors her with his endorsement. She will make sure to ensure the American people of the sure plan that she has to drag the country further to the ground worse than Biden. Now Crazy, cringy laugh from Kamala!",2024-07-22T00:12:13Z
2024-07-22T00:05:24Z,@serviustullus7204,V_I7gRpwTBc,Brilliant,2024-07-22T00:05:24Z
2024-07-22T00:04:23Z,@darren9626,V_I7gRpwTBc,If Kamala becomes president we will have another 20+ million immigrants in another 4 years as she did a great job securing the border.. Inflation will sky rocket..In 4 years a gallon of milk will be $6..Food be unaffordable..She will continue wars overseas..We are so screwed..,2024-07-22T00:04:23Z
2024-07-22T00:02:33Z,@frantzmortimer8991,V_I7gRpwTBc,"Shut up democrats. You're pathetic.  Before you lied and claimed that Biden was mentally sound, when you knew very well, he wasn't up to the job. Lies after lies. Shup up. Kamala is worse than Biden.
Thank God for making president Trump the 47th president of this country.
May God be praised!
Trump 2024!
God has confused this evil democratic party that was pushing wokeness to people face",2024-07-22T00:02:33Z
2024-07-21T23:57:07Z,@frantzmortimer8991,V_I7gRpwTBc,God has dropped and defeated the democratic party. Trump 2024,2024-07-21T23:57:07Z
2024-07-21T23:55:19Z,@KnightsmanTaylors,V_I7gRpwTBc,"Harris can win this if she chooses a Black VP. Because Trump slapped the Black Maga Movement in the face by choosing a White Man over Tim or Byron. 

Are you kidding me. He would rather have a white man who talked bad about him then two Black Americans who fell in love with him.? WOW. 

Believe me all BLACK VOTERS are feeling hurt by this. 

Harris can lead them back home and win this election by default. But She must choose a black vp....and together they can Make Democracy Strong Again.❤",2024-07-21T23:59:51Z
2024-07-21T23:44:09Z,@troutfisher7182,V_I7gRpwTBc,"Only one really old, doddering, old fart nominee,  left in the race. Good luck Republicans, with the oldest presidential nominee in US history,  who weirdly praises Hannibal the Cannibal Lecter in most of his speeches 😂😂😂😂😂😂😂😂
Kamala is will make a stellar president. I hope Gretchen Whitmire is the VP nominee! 💙💙💙💙💙💙💙",2024-07-21T23:44:09Z
2024-07-21T23:37:26Z,@HolyPigeonz777,V_I7gRpwTBc,"Say ""robust"" a lot.",2024-07-21T23:37:26Z
2024-07-21T23:36:53Z,@kaizillaboy,V_I7gRpwTBc,"Kamala, PLEASE pick Jamie Raskin as your veep. #1 He is a constitutional scholar who can team up with you to explain things to the American people,  #2 Jewish-Ameeican money and support.   Also, when you become the first MADAM PRESIDENT,  PLEASE BRING BACK THE FIRESIDE CHATS. Gather all of the right wing propaganda and tell America why it's ridiculous, and ANSWER EVERY SIGNIFICANT  LIE on a DAILY BASIS if you can..",2024-07-21T23:36:53Z
2024-07-21T23:35:02Z,@CeresBelter,V_I7gRpwTBc,We alll know Pedo JoJo is going to resign before the end of his term leaving Harris Starting a war like Netanyahu and Zelenskyy to not give up Money and Power.,2024-07-21T23:35:02Z
